Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,159,Trigger Address,159,
Trigger Level,2.720E-01,Trigger Level,2.720E-01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label,,Label,,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000e+00,Probe Ratio,1.000e+00,
Vertical Scale,2.000e-01,Vertical Scale,2.000e+00,
Vertical Position,0.000e+00,Vertical Position,0.000e+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-06,Horizontal Scale,5.000E-06,
Horizontal Position,2.420E-05,Horizontal Position,2.420E-05,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,5.000e-09,Sampling Period,5.000e-09,
Horizontal Old Scale,5.000E-06,Horizontal Old Scale,5.000E-06,
Horizontal Old Position,2.420E-05,Horizontal Old Position,2.420E-05,
Firmware,V1.32,Firmware,V1.32,
Mode,Fast,Mode,Fast,
Waveform Data,,Waveform Data,,
3, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-11, ,
2, ,-11, ,
2, ,-10, ,
1, ,-11, ,
1, ,-11, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-11, ,
2, ,-11, ,
2, ,-11, ,
2, ,-11, ,
2, ,-11, ,
1, ,-11, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
0, ,-10, ,
2, ,-10, ,
1, ,-10, ,
3, ,-10, ,
3, ,-10, ,
3, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-11, ,
2, ,-11, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
3, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-11, ,
2, ,-11, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
3, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-11, ,
2, ,-11, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
1, ,-11, ,
2, ,-11, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-11, ,
2, ,-11, ,
2, ,-11, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-11, ,
2, ,-11, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
3, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-11, ,
2, ,-11, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-11, ,
2, ,-11, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
2, ,-10, ,
1, ,-10, ,
1, ,-10, ,
2, ,-10, ,
5, ,-10, ,
-2, ,-10, ,
0, ,-10, ,
-1, ,-10, ,
22, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
117, ,-11, ,
36, ,-11, ,
-19, ,-11, ,
58, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-11, ,
125, ,-11, ,
125, ,-11, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
125, ,-11, ,
125, ,-11, ,
125, ,-11, ,
125, ,-10, ,
125, ,-10, ,
125, ,-10, ,
124, ,-11, ,
124, ,-11, ,
121, ,-10, ,
112, ,-11, ,
107, ,-11, ,
103, ,-11, ,
99, ,-10, ,
93, ,-10, ,
88, ,-10, ,
83, ,-10, ,
79, ,-10, ,
73, ,-10, ,
70, ,-10, ,
66, ,-10, ,
62, ,-10, ,
56, ,-10, ,
54, ,-10, ,
52, ,-10, ,
48, ,-10, ,
46, ,-10, ,
43, ,-10, ,
41, ,-10, ,
39, ,-10, ,
35, ,-10, ,
34, ,-10, ,
32, ,-10, ,
30, ,-10, ,
27, ,-10, ,
27, ,-10, ,
24, ,-11, ,
23, ,-11, ,
21, ,-10, ,
19, ,-11, ,
19, ,-11, ,
17, ,-10, ,
15, ,-10, ,
