Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,159,Trigger Address,159,
Trigger Level,2.720E-01,Trigger Level,2.720E-01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label,,Label,,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000e+00,Probe Ratio,1.000e+00,
Vertical Scale,2.000e-01,Vertical Scale,2.000e+00,
Vertical Position,0.000e+00,Vertical Position,0.000e+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-06,Horizontal Scale,5.000E-06,
Horizontal Position,2.420E-05,Horizontal Position,2.420E-05,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,5.000e-09,Sampling Period,5.000e-09,
Horizontal Old Scale,5.000E-06,Horizontal Old Scale,5.000E-06,
Horizontal Old Position,2.420E-05,Horizontal Old Position,2.420E-05,
Firmware,V1.32,Firmware,V1.32,
Mode,Fast,Mode,Fast,
Waveform Data,,Waveform Data,,
3, ,1, ,
3, ,1, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,2, ,
3, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
2, ,2, ,
1, ,2, ,
3, ,1, ,
3, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,2, ,
2, ,2, ,
2, ,1, ,
2, ,1, ,
2, ,2, ,
2, ,2, ,
3, ,2, ,
3, ,2, ,
3, ,2, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
1, ,1, ,
3, ,1, ,
3, ,1, ,
2, ,2, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
2, ,1, ,
1, ,2, ,
2, ,2, ,
3, ,2, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
1, ,1, ,
3, ,1, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
3, ,2, ,
2, ,1, ,
2, ,1, ,
1, ,2, ,
2, ,1, ,
2, ,1, ,
2, ,2, ,
2, ,2, ,
2, ,1, ,
1, ,1, ,
2, ,2, ,
1, ,2, ,
1, ,2, ,
3, ,2, ,
2, ,2, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
3, ,1, ,
3, ,1, ,
2, ,1, ,
3, ,1, ,
2, ,2, ,
1, ,1, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
3, ,1, ,
2, ,2, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
1, ,1, ,
1, ,1, ,
2, ,1, ,
2, ,2, ,
1, ,2, ,
3, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,1, ,
1, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
2, ,1, ,
1, ,2, ,
2, ,2, ,
3, ,2, ,
3, ,2, ,
3, ,2, ,
2, ,1, ,
1, ,1, ,
3, ,1, ,
2, ,1, ,
2, ,1, ,
3, ,1, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
2, ,1, ,
3, ,2, ,
2, ,2, ,
3, ,2, ,
3, ,2, ,
2, ,2, ,
3, ,1, ,
2, ,1, ,
3, ,1, ,
3, ,1, ,
2, ,2, ,
2, ,1, ,
3, ,1, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
2, ,2, ,
1, ,2, ,
3, ,1, ,
3, ,1, ,
3, ,2, ,
3, ,1, ,
7, ,1, ,
1, ,1, ,
0, ,1, ,
3, ,1, ,
35, ,1, ,
125, ,1, ,
125, ,1, ,
125, ,1, ,
125, ,1, ,
116, ,1, ,
2, ,1, ,
-4, ,1, ,
105, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,1, ,
125, ,1, ,
125, ,1, ,
125, ,1, ,
125, ,1, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,1, ,
125, ,1, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
125, ,2, ,
124, ,2, ,
124, ,2, ,
118, ,1, ,
108, ,1, ,
107, ,1, ,
101, ,1, ,
98, ,2, ,
91, ,2, ,
85, ,2, ,
83, ,2, ,
78, ,2, ,
71, ,2, ,
69, ,2, ,
64, ,2, ,
62, ,2, ,
57, ,2, ,
54, ,1, ,
53, ,1, ,
48, ,1, ,
44, ,1, ,
42, ,1, ,
41, ,2, ,
39, ,2, ,
36, ,1, ,
33, ,1, ,
32, ,1, ,
31, ,1, ,
26, ,1, ,
26, ,1, ,
24, ,2, ,
24, ,2, ,
20, ,2, ,
19, ,2, ,
18, ,2, ,
16, ,2, ,
14, ,2, ,
15, ,1, ,
12, ,1, ,
13, ,1, ,
11, ,2, ,
10, ,2, ,
10, ,1, ,
9, ,1, ,
7, ,1, ,
6, ,1, ,
6, ,1, ,
6, ,1, ,
5, ,2, ,
4, ,1, ,
5, ,1, ,
4, ,2, ,
2, ,1, ,
2, ,1, ,
1, ,1, ,
1, ,1, ,
1, ,1, ,
0, ,2, ,
0, ,2, ,
0, ,2, ,
0, ,2, ,
0, ,1, ,
-1, ,1, ,
-1, ,1, ,
