Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,159,Trigger Address,159,
Trigger Level,2.720E-01,Trigger Level,2.720E-01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label,,Label,,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000e+00,Probe Ratio,1.000e+00,
Vertical Scale,5.000e-01,Vertical Scale,2.000e+00,
Vertical Position,0.000e+00,Vertical Position,0.000e+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-06,Horizontal Scale,5.000E-06,
Horizontal Position,2.420E-05,Horizontal Position,2.420E-05,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,5.000e-09,Sampling Period,5.000e-09,
Horizontal Old Scale,5.000E-06,Horizontal Old Scale,5.000E-06,
Horizontal Old Position,2.420E-05,Horizontal Old Position,2.420E-05,
Firmware,V1.32,Firmware,V1.32,
Mode,Fast,Mode,Fast,
Waveform Data,,Waveform Data,,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
1, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
0, ,-18, ,
0, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
1, ,-18, ,
2, ,-18, ,
0, ,-18, ,
0, ,-18, ,
0, ,-18, ,
12, ,-18, ,
34, ,-18, ,
73, ,-18, ,
112, ,-18, ,
122, ,-18, ,
114, ,-18, ,
61, ,-18, ,
7, ,-18, ,
35, ,-18, ,
91, ,-18, ,
125, ,-18, ,
125, ,-18, ,
125, ,-18, ,
125, ,-18, ,
125, ,-18, ,
125, ,-18, ,
124, ,-18, ,
123, ,-18, ,
118, ,-18, ,
112, ,-18, ,
105, ,-18, ,
101, ,-18, ,
98, ,-18, ,
95, ,-18, ,
87, ,-18, ,
84, ,-18, ,
81, ,-18, ,
78, ,-18, ,
72, ,-18, ,
70, ,-18, ,
67, ,-18, ,
64, ,-18, ,
59, ,-18, ,
56, ,-18, ,
55, ,-18, ,
52, ,-18, ,
48, ,-18, ,
45, ,-18, ,
44, ,-18, ,
43, ,-18, ,
38, ,-18, ,
37, ,-18, ,
35, ,-18, ,
34, ,-18, ,
31, ,-18, ,
30, ,-18, ,
28, ,-18, ,
26, ,-18, ,
25, ,-18, ,
24, ,-18, ,
23, ,-18, ,
22, ,-18, ,
20, ,-18, ,
19, ,-18, ,
18, ,-18, ,
17, ,-18, ,
15, ,-18, ,
14, ,-18, ,
14, ,-18, ,
13, ,-18, ,
12, ,-18, ,
11, ,-18, ,
10, ,-18, ,
10, ,-18, ,
9, ,-18, ,
8, ,-18, ,
8, ,-18, ,
7, ,-18, ,
7, ,-18, ,
6, ,-18, ,
6, ,-18, ,
